label,auc_1
1AVB,0.9586687077181374
2AVB,0.757071547420965
CLBBB,0.952848575712144
CRBBB,0.9311111111111111
ILBBB,0.8722409277964833
IRBBB,0.9431472962416456
ISCAN,0.9367701863354038
ISCIN,0.9222222222222222
ISCLA,0.9338314923110246
IVCD,0.8555882834233349
LAFB,0.9692307692307693
LAO/LAE,0.9331506727256527
LNGQT,0.8693562391466139
LPFB,0.9642262895174709
LVH,0.9636818495514148
NDT,0.800153756963174
RVH,0.9567901234567902
SEHYP,0.8523489932885906
