label,auc_1
1AVB,0.9573190417028778
2AVB,0.7331456093238674
CLBBB,0.9667952016187309
CRBBB,0.9531361569393815
ILBBB,0.8503776706929357
IRBBB,0.9518241182503837
ISCAN,0.9251348435814455
ISCIN,0.9057205079121923
ISCLA,0.8923003987561562
IVCD,0.8178802117002769
LAFB,0.9520809772877203
LAO/LAE,0.8629467686905826
LNGQT,0.7637846617481148
LPFB,0.7851859504132231
LVH,0.9412102941560306
NDT,0.782175826385127
RVH,0.8886594078365905
SEHYP,0.7983497156382523
